player_id,player_name,position,recent_team,wk1_opp,wk1_points,wk1_vorp,matchup_mult,base_pg,projected_season_points,wk1_overall_rank,wk1_pos_rank,overall_rank
00-0032464,Kalif Raymond,WR,CHI,CAR,3.53,-6.82,0.9874426140966783,3.570588235294118,60.7,514,149,506
00-0039751,Jordan Whittington,WR,LA,SF,3.53,-6.82,1.002368385437813,3.5176470588235293,59.8,515,150,512
00-0037267,Jerome Ford,RB,WAS,PHI,4.46,-6.83,1.0337803523250277,4.31764705882353,73.4,516,92,539
00-0038551,Kendre Miller,RB,NO,DET,4.45,-6.84,1.028115582175553,4.323529411764706,73.5,517,93,536
00-0033576,Eric Saubert,TE,SEA,NE,1.24,-6.86,0.9864864864864865,1.2588235294117647,21.4,518,181,527
00-0038647,Ronnie Bell,WR,NO,DET,3.49,-6.86,1.12,3.1176470588235294,53.0,519,151,537
00-0038839,Mitchell Tinsley,WR,CIN,TB,3.47,-6.88,1.007395273386558,3.447058823529412,58.6,520,153,514
00-0039631,Cam Grandy,TE,CIN,TB,1.22,-6.88,1.12,1.088235294117647,18.5,521,182,541
00-0038618,Xavier Hutchinson,WR,HOU,BUF,3.47,-6.88,0.918459872783868,3.7764705882352945,64.2,522,152,487
00-0039458,Brenden Bates,TE,FA,,1.21,-6.89,1.0,1.211764705882353,20.6,523,183,530
00-0036332,Josiah Deguara,TE,NYG,DAL,1.19,-6.91,0.9426768240918637,1.2647058823529411,21.5,524,184,526
00-0033943,Josh Reynolds,WR,FA,,3.41,-6.94,1.0,3.411764705882353,58.0,525,154,518
00-0037292,Andrew Ogletree,TE,IND,BAL,1.14,-6.96,0.88,1.3,22.1,526,185,524
00-0039737,Tip Reiman,TE,ARI,LAC,1.14,-6.96,0.9553353493897829,1.1941176470588235,20.3,527,186,531
00-0036415,Van Jefferson,WR,WAS,PHI,3.38,-6.97,0.8926546043748312,3.7882352941176474,64.4,528,155,484
00-0037524,Tay Martin,WR,DET,NO,3.37,-6.98,0.9374184929546104,3.6,61.2,529,156,503
00-0031595,Michael Burton,RB,CLE,JAX,4.3,-6.99,0.88,4.882352941176471,83.0,530,94,493
00-0036876,Kylen Granson,TE,TEN,NYJ,1.1,-7.0,1.0762700504892544,1.0176470588235293,17.3,531,188,547
00-0036232,Harrison Bryant,TE,FA,,1.1,-7.0,1.0,1.0999999999999999,18.7,532,187,538
00-0034407,Ray-Ray McCloud,WR,CHI,CAR,3.34,-7.01,0.9874426140966783,3.3823529411764706,57.5,533,157,520
00-0036626,Dyami Brown,WR,WAS,PHI,3.33,-7.02,0.8926546043748312,3.735294117647059,63.5,534,158,490
00-0036328,Antonio Gibson,RB,FA,,4.23,-7.06,1.0,4.229411764705882,71.9,535,95,548
00-0038394,Will Mallory,TE,IND,BAL,1.02,-7.08,0.88,1.1647058823529413,19.8,536,189,534
00-0036959,Michael Bandy,WR,DEN,KC,3.26,-7.09,1.00256051401126,3.2470588235294118,55.2,537,159,528
00-0040198,Ollie Gordon II,RB,MIA,LV,4.2,-7.09,1.0344538372599936,4.064705882352941,69.1,538,96,555
00-0031484,Chris Manhertz,TE,NYG,DAL,1.01,-7.09,0.9426768240918637,1.076470588235294,18.3,539,190,542
00-0040668,Shedeur Sanders,QB,CLE,JAX,11.07,-7.1,0.9042407031580793,12.241176470588234,208.1,540,45,346
00-0039921,Trey Benson,RB,ARI,LAC,4.18,-7.11,0.88,4.752941176470588,80.8,541,97,510
00-0039648,David Martin-Robinson,TE,TEN,NYJ,0.98,-7.12,1.0762700504892544,0.9117647058823529,15.5,542,191,551
00-0040466,Raheim Sanders,RB,CLE,JAX,4.14,-7.15,0.88,4.7,79.9,543,98,513
00-0029263,Russell Wilson,QB,FA,,11.02,-7.15,1.0,11.01764705882353,187.3,544,46,521
RAN022436,Adam Randall,RB,BAL,IND,4.14,-7.15,1.0111023711594231,4.094117647058823,69.6,545,99,554
00-0038794,Jaleel McLaughlin,RB,DEN,KC,4.11,-7.18,0.9630650694668209,4.264705882352941,72.5,546,100,544
00-0037340,Zaire Mitchell-Paden,TE,NO,DET,0.88,-7.22,0.9816328582279613,0.9,15.3,547,192,552
00-0033891,Zay Jones,WR,HOU,BUF,3.11,-7.24,0.918459872783868,3.388235294117647,57.6,548,160,519
00-0033282,Curtis Samuel,WR,FA,,3.1,-7.25,1.0,3.1,52.7,549,161,540
00-0037654,Tucker Fisk,TE,FA,,0.84,-7.26,1.0,0.8352941176470587,14.2,550,193,556
00-0033955,Jeremy McNichols,RB,WAS,PHI,4.0,-7.29,1.0337803523250277,3.8705882352941177,65.8,551,101,563
00-0040692,Jarquez Hunter,RB,MIA,LV,3.98,-7.31,1.0344538372599936,3.8470588235294123,65.4,552,102,714
WET055619,Kaden Wetjen,WR,PIT,ATL,2.98,-7.37,1.12,2.664705882352941,45.3,553,177,711
00-0039365,Jacob Cowing,WR,SF,LA,2.98,-7.37,1.12,2.664705882352941,45.3,554,165,584
00-0039052,Trey Palmer,WR,NO,DET,2.98,-7.37,1.12,2.664705882352941,45.3,555,164,581
00-0039626,Cole Burgess,WR,PIT,ATL,2.98,-7.37,1.12,2.664705882352941,45.3,556,167,591
LAN016345,Bryce Lance,WR,NO,DET,2.98,-7.37,1.12,2.664705882352941,45.3,557,170,637
00-0039386,Bub Means,WR,NO,DET,2.98,-7.37,1.12,2.664705882352941,45.3,558,166,585
BRO268113,Barion Brown,WR,NO,DET,2.98,-7.37,1.12,2.664705882352941,45.3,559,169,634
SLP-13889,Levi Wentz,WR,PIT,ATL,2.98,-7.37,1.12,2.664705882352941,45.3,560,175,685
00-0040265,Ja'Seem Reed,WR,CAR,CHI,2.98,-7.37,1.12,2.664705882352941,45.3,561,168,603
00-0036775,Brandon Smith,WR,PIT,ATL,2.98,-7.37,1.12,2.664705882352941,45.3,562,163,569
SLP-13708,Kobe Prentice,WR,NYG,DAL,2.98,-7.37,1.12,2.664705882352941,45.3,563,174,668
SLP-13663,Wesley Grimes,WR,SF,LA,2.98,-7.37,1.12,2.664705882352941,45.3,564,173,663
SLP-13662,Will Pauling,WR,SF,LA,2.98,-7.37,1.12,2.664705882352941,45.3,565,172,662
SLP-13353,Chris Brazzell,WR,CAR,CHI,2.98,-7.37,1.12,2.664705882352941,45.3,566,171,647
SLP-14034,Brock Rechsteiner,WR,NO,DET,2.98,-7.37,1.12,2.664705882352941,45.3,567,176,699
00-0035976,Dan Chisena,WR,CAR,CHI,2.98,-7.37,1.12,2.664705882352941,45.3,568,162,565
00-0038710,Blake Whiteheart,TE,CLE,JAX,0.71,-7.39,0.9133437736256615,0.776470588235294,13.2,569,194,560
00-0040388,Jakobie Keeney-James,WR,PIT,ATL,2.96,-7.39,1.12,2.6411764705882352,44.9,570,179,713
00-0038465,Malik Heath,WR,ATL,PIT,2.96,-7.39,1.0244396435322711,2.888235294117647,49.1,571,178,553
00-0040628,Drake Dabney,TE,GB,MIN,0.7,-7.4,0.88,0.7999999999999999,13.6,572,195,558
SLP-13825,Malik McClain,WR,NYJ,TEN,2.95,-7.4,1.107398454149305,2.664705882352941,45.3,573,185,678
00-0039236,Johnny Wilson,WR,PHI,WAS,2.95,-7.4,1.1058716880307897,2.664705882352941,45.3,574,182,582
00-0040247,Junior Bergen,WR,NYJ,TEN,2.95,-7.4,1.107398454149305,2.664705882352941,45.3,575,183,602
SLP-13826,Caullin Lacy,WR,NYJ,TEN,2.95,-7.4,1.107398454149305,2.664705882352941,45.3,576,186,679
00-0037828,Danny Gray,WR,PHI,WAS,2.95,-7.4,1.1058716880307897,2.664705882352941,45.3,577,181,577
00-0036271,Quez Watkins,WR,PHI,WAS,2.95,-7.4,1.1058716880307897,2.664705882352941,45.3,578,180,566
00-0040405,Jamaal Pritchett,WR,NYJ,TEN,2.95,-7.4,1.107398454149305,2.664705882352941,45.3,579,184,615
00-0034798,Durham Smythe,TE,BAL,IND,0.69,-7.41,1.0091617890174702,0.6823529411764706,11.6,580,196,562
00-0035359,David Sills,WR,TB,CIN,2.94,-7.41,0.88,3.341176470588235,56.8,581,187,522
00-0039798,Isaiah Davis,RB,NYJ,TEN,3.87,-7.42,0.88,4.3999999999999995,74.8,582,103,532
00-0039824,Jared Wiley,TE,KC,DEN,0.67,-7.43,1.12,0.6,10.2,583,197,715
00-0038705,Emari Demercado,RB,KC,DEN,3.86,-7.43,0.9074103515279986,4.258823529411765,72.4,584,104,545
00-0040782,Isaiah Bond,WR,CLE,JAX,2.9,-7.45,0.9526059951390764,3.0470588235294116,51.8,585,188,546
00-0040522,Xavier Restrepo,WR,TEN,NYJ,2.88,-7.47,1.0285155380260187,2.8000000000000003,47.6,586,189,559
00-0039884,Tahj Washington,WR,PHI,WAS,2.88,-7.47,1.1058716880307897,2.6,44.2,587,190,718
SLP-14040,Terrill Davis,WR,MIN,GB,2.87,-7.48,1.0784499054820416,2.664705882352941,45.3,588,196,702
SLP-13621,Dillon Bell,WR,MIN,GB,2.87,-7.48,1.0784499054820416,2.664705882352941,45.3,589,193,657
00-0040498,Dontae Fleming,WR,MIN,GB,2.87,-7.48,1.0784499054820416,2.664705882352941,45.3,590,191,620
SLP-13619,Marcus Sanders,WR,MIN,GB,2.87,-7.48,1.0784499054820416,2.664705882352941,45.3,591,192,656
SLP-13890,Michael Briscoe,WR,MIN,GB,2.87,-7.48,1.0784499054820416,2.664705882352941,45.3,592,194,686
SLP-14038,Trayvon Rudolph,WR,MIN,GB,2.87,-7.48,1.0784499054820416,2.664705882352941,45.3,593,195,701
00-0039437,Cornelius Johnson,WR,BAL,IND,2.85,-7.5,1.0710105283246922,2.664705882352941,45.3,594,200,588
SLP-13410,Chase Roberts,WR,LV,MIA,2.85,-7.5,1.0712649893444448,2.664705882352941,45.3,595,203,651
00-0037382,Brandon Johnson,WR,LV,MIA,2.85,-7.5,1.0712649893444448,2.664705882352941,45.3,596,198,572
BEN601117,Malik Benson,WR,LV,MIA,2.85,-7.5,1.0712649893444448,2.664705882352941,45.3,597,202,632
SLP-13805,E.J. Williams,WR,LV,MIA,2.85,-7.5,1.0712649893444448,2.664705882352941,45.3,598,204,677
SLP-13849,Cortez Braham,WR,BAL,IND,2.85,-7.5,1.0710105283246922,2.664705882352941,45.3,599,205,681
00-0032208,Phillip Dorsett,WR,LV,MIA,2.85,-7.5,1.0712649893444448,2.664705882352941,45.3,600,197,564
SLP-13850,Octavian Smith,WR,BAL,IND,2.85,-7.5,1.0710105283246922,2.664705882352941,45.3,601,206,682
00-0039259,Dayton Wade,WR,BAL,IND,2.85,-7.5,1.0710105283246922,2.664705882352941,45.3,602,199,583
SLP-13898,Corey Rucker,WR,LV,MIA,2.85,-7.5,1.0712649893444448,2.664705882352941,45.3,603,207,687
00-0040099,Xavier Guillory,WR,BAL,IND,2.85,-7.5,1.0710105283246922,2.664705882352941,45.3,604,201,600
SLP-13333,Deion Burks,WR,IND,BAL,2.84,-7.51,1.065157924870384,2.664705882352941,45.3,605,209,643
SLP-13929,Sahmir Hagans,WR,IND,BAL,2.84,-7.51,1.065157924870384,2.664705882352941,45.3,606,211,691
00-0040337,Eli Pancol,WR,IND,BAL,2.84,-7.51,1.065157924870384,2.664705882352941,45.3,607,208,609
SLP-13783,Raylen Sharpe,WR,IND,BAL,2.84,-7.51,1.065157924870384,2.664705882352941,45.3,608,210,676
00-0039299,George Holani,RB,SEA,NE,3.73,-7.56,1.0193590218599482,3.658823529411765,62.2,609,105,724
SLP-13392,Jeff Caldwell,WR,KC,DEN,2.76,-7.59,1.0375174337517434,2.664705882352941,45.3,610,215,649
SLP-13916,Xavier Loyd,WR,KC,DEN,2.76,-7.59,1.0375174337517434,2.664705882352941,45.3,611,218,690
SLP-13905,Omari Evans,WR,KC,DEN,2.76,-7.59,1.0375174337517434,2.664705882352941,45.3,612,217,689
SLP-13904,Jacob De Jesus,WR,KC,DEN,2.76,-7.59,1.0375174337517434,2.664705882352941,45.3,613,216,688
00-0040120,Jimmy Holiday,WR,KC,DEN,2.76,-7.59,1.0375174337517434,2.664705882352941,45.3,614,213,601
00-0038728,Jared Wayne,WR,HOU,BUF,2.76,-7.59,0.918459872783868,3.0,51.0,615,212,549
00-0033439,Pharaoh Brown,TE,IND,BAL,0.51,-7.59,0.88,0.5823529411764706,9.9,616,198,719
00-0040298,Andrew Armstrong,WR,KC,DEN,2.76,-7.59,1.0375174337517434,2.664705882352941,45.3,617,214,605
SLP-14067,Jeff Weimer,WR,KC,DEN,2.76,-7.59,1.0375174337517434,2.664705882352941,45.3,618,219,704
00-0036345,K.J. Osborn,WR,TEN,NYJ,2.74,-7.61,1.0285155380260187,2.664705882352941,45.3,619,220,567
SLP-13600,Tyren Montgomery,WR,TEN,NYJ,2.74,-7.61,1.0285155380260187,2.664705882352941,45.3,620,223,653
00-0040445,Courtney Jackson,WR,TEN,NYJ,2.74,-7.61,1.0285155380260187,2.664705882352941,45.3,621,222,618
SLP-13776,Hank Beatty,WR,TEN,NYJ,2.74,-7.61,1.0285155380260187,2.664705882352941,45.3,622,224,675
00-0037055,Lance McCutcheon,WR,TEN,NYJ,2.74,-7.61,1.0285155380260187,2.664705882352941,45.3,623,221,571
00-0034073,Ross Dwelley,TE,FA,,0.49,-7.61,1.0,0.4882352941176471,8.3,624,199,721
SLP-13343,Vinny Anthony,WR,ATL,PIT,2.73,-7.62,1.0244396435322711,2.664705882352941,45.3,625,225,646
SLP-13973,Keelan Marion,WR,ATL,PIT,2.73,-7.62,1.0244396435322711,2.664705882352941,45.3,626,226,696
SLP-13325,Jordan Hudson,WR,DAL,NYG,2.72,-7.63,1.0216450904927,2.664705882352941,45.3,627,227,642
SMI038569,Anthony Smith,WR,DAL,NYG,2.72,-7.63,1.0216450904927,2.664705882352941,45.3,628,229,707
SLP-13726,Camden Brown,WR,DAL,NYG,2.72,-7.63,1.0216450904927,2.664705882352941,45.3,629,228,669
00-0037755,Jelani Woods,TE,NYJ,TEN,0.47,-7.63,1.0600643402886376,0.44705882352941173,7.6,630,200,722
00-0033589,David Moore,WR,CAR,CHI,2.71,-7.64,1.12,2.4176470588235297,41.1,631,230,727
00-0040621,Montorie Foster Jr,WR,SEA,NE,2.69,-7.66,1.007862161257946,2.664705882352941,45.3,632,231,628
00-0040653,Ricky White III,WR,SEA,NE,2.69,-7.66,1.007862161257946,2.664705882352941,45.3,633,232,629
SLP-14037,Rashad Rochelle,WR,SEA,NE,2.69,-7.66,1.007862161257946,2.664705882352941,45.3,634,234,700
SLP-13313,Emmanuel Henderson,WR,SEA,NE,2.69,-7.66,1.007862161257946,2.664705882352941,45.3,635,233,639
00-0039473,Xavier Johnson,WR,CIN,TB,2.68,-7.67,1.007395273386558,2.664705882352941,45.3,636,237,589
00-0040317,Jacoby Jones,WR,WAS,PHI,2.68,-7.67,0.8926546043748312,3.0,51.0,637,235,550
SLP-13477,Colbie Young,WR,CIN,TB,2.68,-7.67,1.007395273386558,2.664705882352941,45.3,638,240,652
00-0040375,Jordan Moore,WR,CIN,TB,2.68,-7.67,1.007395273386558,2.664705882352941,45.3,639,238,612
00-0037422,Kendric Pryor,WR,CIN,TB,2.68,-7.67,1.007395273386558,2.664705882352941,45.3,640,236,574
SLP-13318,Noah Thomas,WR,CIN,TB,2.68,-7.67,1.007395273386558,2.664705882352941,45.3,641,239,641
00-0037741,Jahan Dotson,WR,ATL,PIT,2.67,-7.68,1.0244396435322711,2.605882352941176,44.3,642,253,717
SLP-13409,Donaven McCulley,WR,MIA,LV,2.67,-7.68,1.0017971309520024,2.664705882352941,45.3,643,249,650
SLP-13744,Cameron Ross,WR,DEN,KC,2.67,-7.68,1.00256051401126,2.664705882352941,45.3,644,251,671
SLP-13743,Joseph Manjack,WR,DEN,KC,2.67,-7.68,1.00256051401126,2.664705882352941,45.3,645,250,670
SLP-13981,Kolbe Katsis,WR,DEN,KC,2.67,-7.68,1.00256051401126,2.664705882352941,45.3,646,252,697
00-0040302,A.J. Henning,WR,MIA,LV,2.67,-7.68,1.0017971309520024,2.664705882352941,45.3,647,243,606
SLP-13338,Kevin Coleman,WR,MIA,LV,2.67,-7.68,1.0017971309520024,2.664705882352941,45.3,648,248,645
00-0040597,Brennan Presley,WR,LA,SF,2.67,-7.68,1.002368385437813,2.664705882352941,45.3,649,244,624
SLP-13336,Dane Key,WR,DEN,KC,2.67,-7.68,1.00256051401126,2.664705882352941,45.3,650,247,644
DAN490797,CJ Daniels,WR,LA,SF,2.67,-7.68,1.002368385437813,2.664705882352941,45.3,651,246,636
00-0036955,Terrace Marshall Jr.,WR,MIA,LV,2.67,-7.68,1.0017971309520024,2.664705882352941,45.3,652,241,570
00-0040609,Tru Edwards,WR,LA,SF,2.67,-7.68,1.002368385437813,2.664705882352941,45.3,653,245,626
00-0038941,Tyler Scott,WR,LA,SF,2.67,-7.68,1.002368385437813,2.664705882352941,45.3,654,242,580
00-0040086,Mac Dalena,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,655,265,599
00-0040053,Tyrone Broden,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,656,264,598
00-0040048,Traeshon Holden,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,657,263,596
00-0039907,Ja'Lynn Polk,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,658,262,595
00-0039747,Ainias Smith,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,659,261,594
00-0039730,Isaiah Wooden,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,660,260,593
00-0039415,Brenden Rice,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,661,258,587
00-0039552,Joshua Cephus,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,662,259,590
00-0040383,Bryson Green,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,663,268,613
00-0038632,Colton Dowell,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,664,257,579
00-0038612,A.T. Perry,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,665,256,578
00-0037387,Jalen Virgil,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,666,255,573
00-0036635,Ihmir Smith-Marsette,WR,ARI,LAC,2.66,-7.69,0.9968944099378882,2.664705882352941,45.3,667,254,568
VIR271235,Reggie Virgil,WR,ARI,LAC,2.66,-7.69,0.9968944099378882,2.664705882352941,45.3,668,273,710
00-0040366,Hal Presley,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,669,267,611
00-0040315,Ja'Corey Brooks,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,670,266,607
00-0040461,Luke Grimm,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,671,270,619
SLP-13670,Harrison Wallace,WR,ARI,LAC,2.66,-7.69,0.9968944099378882,2.664705882352941,45.3,672,272,664
00-0040603,Mario Williams,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,673,271,625
00-0040443,Joaquin Davis,WR,FA,,2.66,-7.69,1.0,2.664705882352941,45.3,674,269,617
SLP-13608,Jerand Bradley,WR,LAC,ARI,2.65,-7.7,0.9939088393396738,2.664705882352941,45.3,675,276,655
SLP-14063,Liam Clifford,WR,LAC,ARI,2.65,-7.7,0.9939088393396738,2.664705882352941,45.3,676,278,703
THO495568,Brenen Thompson,WR,LAC,ARI,2.65,-7.7,0.9939088393396738,2.664705882352941,45.3,677,279,709
SLP-13632,Devonte Ross,WR,LAC,ARI,2.65,-7.7,0.9939088393396738,2.664705882352941,45.3,678,277,658
SLP-13604,Sincere Brown,WR,LAC,ARI,2.65,-7.7,0.9939088393396738,2.664705882352941,45.3,679,275,654
00-0039722,JaQuae Jackson,WR,LAC,ARI,2.65,-7.7,0.9939088393396738,2.664705882352941,45.3,680,274,592
SLP-13967,Jimmy Kibble,WR,NE,SEA,2.64,-7.71,0.9921378387420543,2.664705882352941,45.3,681,285,695
00-0040570,Jeremiah Webb,WR,NE,SEA,2.64,-7.71,0.9921378387420543,2.664705882352941,45.3,682,281,623
SLP-13830,Kyle Dixon,WR,NE,SEA,2.64,-7.71,0.9921378387420543,2.664705882352941,45.3,683,282,680
SLP-13963,Nick DeGennaro,WR,NE,SEA,2.64,-7.71,0.9921378387420543,2.664705882352941,45.3,684,284,694
SLP-13962,Cameron Dorner,WR,NE,SEA,2.64,-7.71,0.9921378387420543,2.664705882352941,45.3,685,283,693
00-0039397,Tejhaun Palmer,WR,NE,SEA,2.64,-7.71,0.9921378387420543,2.664705882352941,45.3,686,280,586
SLP-13941,Omari Kelly,WR,CHI,CAR,2.63,-7.72,0.9874426140966783,2.664705882352941,45.3,687,288,692
THO417520,Zavion Thomas,WR,CHI,CAR,2.63,-7.72,0.9874426140966783,2.664705882352941,45.3,688,290,708
00-0037708,Maurice Alexander,WR,CHI,CAR,2.63,-7.72,0.9874426140966783,2.664705882352941,45.3,689,286,576
00-0040275,JP Richardson,WR,CHI,CAR,2.63,-7.72,0.9874426140966783,2.664705882352941,45.3,690,287,604
SLP-5282,Duplicate Player,WR,CHI,CAR,2.63,-7.72,0.9874426140966783,2.664705882352941,45.3,691,289,706
00-0036527,DJ Turner,WR,FA,,2.61,-7.74,1.0,2.605882352941176,44.3,692,291,716
00-0040218,Jimmy Horn Jr.,WR,CAR,CHI,2.6,-7.75,1.12,2.317647058823529,39.4,693,292,732
00-0040509,Ben Yurosek,TE,MIN,GB,0.35,-7.75,0.88,0.39999999999999997,6.8,694,201,728
00-0038685,Chris Brooks,RB,GB,MIN,3.54,-7.75,0.9657338084497432,3.664705882352941,62.3,695,106,723
MCG547540,Seth McGowan,RB,IND,BAL,3.51,-7.78,0.88,3.994117647058824,67.9,696,107,561
00-0033757,Robert Tonyan,TE,PIT,ATL,0.31,-7.79,1.0325354094991288,0.3,5.1,697,202,733
00-0040488,Carter Runyon,TE,LV,MIA,0.3,-7.8,1.12,0.2647058823529412,4.5,698,203,738
BEL597603,Skyler Bell,WR,BUF,HOU,2.54,-7.81,0.9528352957098389,2.664705882352941,45.3,699,295,631
SLP-13647,Ben Patterson,WR,CLE,JAX,2.54,-7.81,0.9526059951390764,2.664705882352941,45.3,700,296,660
00-0040617,Luke Floriea,WR,CLE,JAX,2.54,-7.81,0.9526059951390764,2.664705882352941,45.3,701,294,627
SLP-13749,Kole Wilson,WR,CLE,JAX,2.54,-7.81,0.9526059951390764,2.664705882352941,45.3,702,299,672
SLP-13696,Ja'Mori Maclin,WR,BUF,HOU,2.54,-7.81,0.9528352957098389,2.664705882352941,45.3,703,297,666
SLP-13698,Max Tomczak,WR,BUF,HOU,2.54,-7.81,0.9528352957098389,2.664705882352941,45.3,704,298,667
00-0040361,Stephen Gosnell,WR,BUF,HOU,2.54,-7.81,0.9528352957098389,2.664705882352941,45.3,705,293,610
00-0039451,Isaiah Williams,WR,NYJ,TEN,2.54,-7.81,1.107398454149305,2.2941176470588234,39.0,706,300,734
00-0040024,Darius Cooper,WR,PHI,WAS,2.52,-7.83,1.1058716880307897,2.2823529411764705,38.8,707,301,737
00-0039686,Colson Yankoff,TE,WAS,PHI,0.25,-7.85,0.88,0.2823529411764706,4.8,708,204,735
LAW090280,Kendrick Law,WR,DET,NO,2.5,-7.85,0.9374184929546104,2.664705882352941,45.3,709,303,638
00-0040390,Jackson Meeks,WR,DET,NO,2.5,-7.85,0.9374184929546104,2.664705882352941,45.3,710,302,614
00-0039394,Casey Washington,WR,CAR,CHI,2.49,-7.86,1.12,2.2235294117647055,37.8,711,304,741
00-0024243,Marcedes Lewis,TE,FA,,0.24,-7.86,1.0,0.23529411764705882,4.0,712,205,740
00-0035298,Scott Miller,WR,PIT,ATL,2.48,-7.87,1.12,2.211764705882353,37.6,713,305,742
00-0040078,Brashard Smith,RB,KC,DEN,3.41,-7.88,0.9074103515279986,3.7529411764705882,63.8,714,108,720
00-0040238,LeQuint Allen Jr.,RB,JAX,CLE,3.41,-7.88,1.1148495991205292,3.0588235294117645,52.0,715,109,773
00-0038440,Zavier Scott,RB,MIN,GB,3.39,-7.9,1.0899936518013014,3.111764705882353,52.9,716,110,769
SLP-13862,Treyvhon Saunders,WR,HOU,BUF,2.45,-7.9,0.918459872783868,2.664705882352941,45.3,717,309,684
SLP-13861,Daniel Sobkowicz,WR,HOU,BUF,2.45,-7.9,0.918459872783868,2.664705882352941,45.3,718,308,683
BON235618,Lewis Bond,WR,HOU,BUF,2.45,-7.9,0.918459872783868,2.664705882352941,45.3,719,307,633
00-0035891,Cody White,WR,SEA,NE,2.45,-7.9,1.007862161257946,2.4352941176470586,41.4,720,310,726
00-0040049,Josh Kelly,WR,HOU,BUF,2.45,-7.9,0.918459872783868,2.664705882352941,45.3,721,306,597
00-0039746,Will Shipley,RB,PHI,WAS,3.35,-7.94,1.12,2.988235294117647,50.8,722,111,777
00-0036825,Feleipe Franks,TE,CAR,CHI,0.16,-7.94,0.9024276451051716,0.1823529411764706,3.1,723,206,743
00-0039305,Jack Westover,TE,NE,SEA,0.13,-7.97,1.0135135135135136,0.12352941176470589,2.1,724,207,745
SLP-13760,Jaden Bradley,WR,WAS,PHI,2.38,-7.97,0.8926546043748312,2.664705882352941,45.3,725,312,673
00-0040551,Nick Nash,WR,WAS,PHI,2.38,-7.97,0.8926546043748312,2.664705882352941,45.3,726,311,621
00-0032688,Robbie Chosen,WR,FA,,2.37,-7.98,1.0,2.3705882352941177,40.3,727,313,729
00-0040558,Isaiah Neyor,WR,GB,MIN,2.34,-8.01,0.88,2.664705882352941,45.3,728,316,622
00-0040323,Chandler Brayboy,WR,JAX,CLE,2.34,-8.01,0.88,2.664705882352941,45.3,729,315,608
00-0037570,Dennis Houston,WR,TB,CIN,2.34,-8.01,0.88,2.664705882352941,45.3,730,314,575
SLP-14020,Dean Patterson,WR,TB,CIN,2.34,-8.01,0.88,2.664705882352941,45.3,731,325,698
SLP-14085,Matthew Henry,WR,TB,CIN,2.34,-8.01,0.88,2.664705882352941,45.3,732,326,705
SLP-13645,Michael Wortham,WR,JAX,CLE,2.34,-8.01,0.88,2.664705882352941,45.3,733,321,659
00-0040753,Will Sheppard,WR,GB,MIN,2.34,-8.01,0.88,2.664705882352941,45.3,734,317,630
WIL189259,CJ Williams,WR,JAX,CLE,2.34,-8.01,0.88,2.664705882352941,45.3,735,327,712
CAM108646,Josh Cameron,WR,JAX,CLE,2.34,-8.01,0.88,2.664705882352941,45.3,736,318,635
SLP-13316,Eric Rivers,WR,TB,CIN,2.34,-8.01,0.88,2.664705882352941,45.3,737,319,640
SLP-13356,Trebor Pena,WR,JAX,CLE,2.34,-8.01,0.88,2.664705882352941,45.3,738,320,648
SLP-13658,Brady Boyd,WR,JAX,CLE,2.34,-8.01,0.88,2.664705882352941,45.3,739,322,661
SLP-13674,Chris Hilton,WR,GB,MIN,2.34,-8.01,0.88,2.664705882352941,45.3,740,323,665
SLP-13770,J. Michael Sturdivant,WR,GB,MIN,2.34,-8.01,0.88,2.664705882352941,45.3,741,324,674
00-0034860,Dante Pettis,WR,BUF,HOU,2.32,-8.03,0.9528352957098389,2.4352941176470586,41.4,742,328,725
00-0038359,Xavier Smith,WR,LA,SF,2.26,-8.09,1.002368385437813,2.2588235294117647,38.4,743,329,739
00-0038564,Cameron Latu,TE,PHI,WAS,0.0,-8.1,1.12,0.0,0.0,744,213,756
00-0037311,Ko Kieft,TE,TB,CIN,0.0,-8.1,1.12,0.0,0.0,745,211,754
00-0038456,Travis Vokolek,TE,ARI,LAC,0.0,-8.1,0.9553353493897829,0.0,0.0,746,212,755
00-0037277,Teagan Quitoriano,TE,ARI,LAC,0.0,-8.1,0.9553353493897829,0.0,0.0,747,210,753
00-0040058,Nick Kallerup,TE,SEA,NE,0.0,-8.1,0.9864864864864865,0.0,0.0,748,217,761
